P1,P2
0.3306033152747546,0.2520229938803562
0.205570270489307,0.4985337614266379
0.4021657626959135,0.7097377160030315
0.21277888711812615,0.720778772207897
0.2943148259599372,0.3486052910950726
0.20949083551023523,0.3912146506001251
0.04604220334367138,0.11742337610576489
0.20691461313353948,0.16697502170213424
0.28561495705968043,0.2564261387519057
0.20180072319473055,0.22787564685616118
0.5278177676853578,0.4327442339653117
0.3086113904973249,0.4463224677312679
0.32885321683934915,0.15225507174134745
0.5301482782998106,0.18288752840529224
0.22383604147469452,0.4643081948715578
0.21929615140376832,0.20964533716857559
0.3624242099697348,0.4131585586000487
0.30254973441807204,0.7545448761856679
0.10313390740239653,0.5211050002928908
0.48270637410511785,0.3378388982325828
0.8216066555064272,0.33128910537600204
0.9305370446035626,0.8850555832973814
0.2093290372888556,0.536468419726918
0.09446265744372218,0.3416221802366291
0.03965902035220581,0.689513687424378
0.3649137005197742,0.4840617789496554
0.6716788839484381,0.3000543382376966
0.26124392246464984,0.25541908269692587
0.243620519758625,0.626353448391114
0.2936488748943275,0.17143207127189633
0.5652439521355999,0.36689906575125625
0.19219664759604818,0.2772450116927951
0.39569609202286504,0.36034939201581007
0.44755935103939865,0.763668457202069
0.1677952422503726,0.20228614472875264
0.5805648055976594,0.3220364445110388
0.6616048604117704,0.5198798580562587
0.46047834084844985,0.26607947722635433
0.5958215417127453,0.4865685488414899
0.23532192640504104,0.2890758389455381
0.7218105668111338,0.5588422136407685
0.45355775149163224,0.7477642784691799
0.45824145979116204,0.234488291797255
0.14568776079655643,0.766076949923313
0.140914307964585,0.7268338438330523
0.20294913623918562,0.777951952751436
0.22587641121389052,0.7652668791667627
0.5058371552967258,0.2982786233524153
0.20471513501850996,0.6134467980588105
0.6021558831200473,0.28102924933149653
0.1347465939758127,0.7717128369246283
0.6447258472849291,0.13306466389611615
0.14264524023595407,0.27235278602130397
0.17973851932897178,0.44339356038919336
0.38798793980421475,0.6356063525842731
0.1194162789723502,0.7560562495333143
0.6134618637826366,0.7172418098014391
0.6583132646151755,0.31256389287844194
0.21483582248096925,0.7280560822103753
0.6353733745125648,0.18756818846132162
0.6120963028295557,0.15972155084214779
0.4134661993504829,0.2083192610355287
0.1498066344327053,0.207256529062139
0.2817672296016114,0.31515743386408807
0.49795319599155863,0.3797699911028498
0.7480869458342405,0.8477788355268107
0.2944180210160822,0.4092709215680009
0.14172257535722121,0.2980186101803652
0.654258893898077,0.23657028541032618
0.23609620192385897,0.40420282189593076
0.5165101806033133,0.34286366219824677
0.35340681729788037,0.31709802224469336
0.050067626523401784,0.8223329067944805
0.5564838593784873,0.41487837305264735
0.12879688950106752,0.26809497894438244
0.473708869788942,0.2093944917606015
0.5706011632165238,0.2952473214005583
0.08492477102241934,0.5900990230117883
0.056461329243810074,0.3455076729711795
0.3068928433949379,0.24389989726457453
0.8605547942952334,0.39269810044367914
0.34523969075176547,0.2288530561402284
0.33584631609768906,0.2262929655016503
0.4627043887186103,0.32338260813001296
0.29376353080639617,0.32686188088155715
0.33330904574932657,0.3130789087129486
0.23310985771224602,0.3359626908316519
0.18390586554440372,0.2668391596991513
0.5495570644413078,0.7903202104810387
0.24486562439252926,0.627654957149906
0.16991975666440506,0.622000574990921
0.1265722989107476,0.7464475440274895
0.2689490974881285,0.2651812660047661
0.344924920144548,0.7498307952670945
0.6275547112417444,0.8145042792864029
0.12446843224800383,0.3539828030750128
0.3615654323628306,0.12195525041156224
0.2910371735060957,0.5359390452264982
0.6115013512123946,0.29709394056789806
0.28024963390126467,0.21647597164194263
0.1615715761751263,0.2786396239202669
0.32535329010338265,0.2188259775278992
0.7220465397652478,0.16378915363360988
0.23926014195579798,0.6543748348177065
0.25042413647431183,0.2086380602959814
0.3004436920280559,0.5103333332936522
0.13119408969584104,0.6984567186879903
0.7767321845774414,0.24525418606871102
0.4759173225690736,0.15361501690807436
0.3814057320208407,0.6161199342839702
0.8339545930066962,0.24019348847483138
0.6075067645121456,0.5962872739422399
0.7919504189445793,0.8689711267399718
0.5183808453712648,0.24211572499227832
0.06531870899229066,0.2933334012491906
0.2613503904477329,0.2470660419929912
0.4350485998639885,0.16372074982105425
0.10204133264575979,0.6998641545136869
0.6454121146906306,0.17090821590902464
0.8169998225282358,0.196771580331836
0.44833498451916715,0.7727722690701616
0.16529823964569063,0.3044123977852825
0.3174252431111631,0.2009831812702203
0.38120218127416955,0.2202334328800374
0.2542259716480901,0.2608956547672509
0.30490696346637775,0.2697014377688781
0.24066529532890807,0.7464541362821138
0.3184159483264804,0.7276980588594053
0.19371040816129176,0.30046841461039986
0.24824746382806268,0.1312095487182706
0.5284214738723083,0.40189001947064384
0.20335902525316674,0.3961848802826677
0.5886163137808783,0.29016337388789865
0.13395648127597773,0.7667374326017513
0.4626492810241236,0.37257687767008424
0.44251353371871766,0.36654329507056616
0.6866652976058862,0.18450083082046304
0.4455297965718008,0.4160495959367769
0.19320209564196705,0.1770521148195779
0.7047776340386299,0.6552940732112603
0.2733092017906964,0.3802196398284604
0.16029539535268839,0.2965969161876594
0.3073055267855327,0.747774690587772
0.30289999808135964,0.20052088866055198
0.2721678218339516,0.517491424082593
0.2892483130217711,0.23472632837560767
0.09804431416245724,0.2697636278971019
0.5490344037397185,0.15712777612324763
0.11781156418322764,0.7674081831846211
0.3131684132573112,0.3849052170337997
0.31033424672056037,0.7473650289008109
0.19459379621520828,0.4067580282545791
0.44394267194931086,0.6720070092481797
0.31862586805066956,0.22848639480168484
0.5107262926312175,0.2674402528941021
0.07639802673006452,0.7982114457690134
0.4311855218365203,0.774881191810105
0.3448882219101538,0.7834338373543188
0.2397168272043127,0.5101225895735726
0.31544581983743886,0.18447420893506644
0.14089794993523969,0.6714960782124807
0.28436551468375143,0.21183698277965207
0.14287905310307425,0.27949343800069576
0.12604310739759342,0.5027408558953894
0.6328534524272771,0.7520663384407928
0.18093373647212382,0.35996656287330075
0.8339915395379989,0.9086414380823403
0.19424248059545143,0.2884999801497175
0.13948848631482297,0.38064070796168076
0.29167381695706496,0.4601652279770144
0.2987914940613353,0.2546449952486231
0.2756693668453223,0.13400359583506175
0.1886350989529519,0.7701444516025763
0.7772167206904157,0.09042119728452812
0.3533839756985624,0.7442852456396327
0.54698727569321,0.7998120908886676
0.1959994891839751,0.31659637675690405
0.256256967189317,0.3295261525831553
0.4729385063207003,0.36611869652594536
0.19251774505334796,0.39399550269169603
0.403134006656858,0.5522789594575415
0.22766049757742815,0.22626867609819484
0.5061559234766756,0.26558592892545746
0.1479990613860629,0.35662740711966856
0.18577417971540566,0.4042080688081212
0.39538968281509534,0.3621297479333737
0.6749245663831183,0.6284090696117437
0.29350874544351835,0.23206339911811977
0.3208843521943359,0.47237533660462017
0.6718718666726989,0.275410697904611
0.1791078625111987,0.8266155280922065
0.10407701351454884,0.7599950142594759
0.2231168285335881,0.7164055266393144
0.5392583917932866,0.13702693812231617
0.2547807306356904,0.3898426560281364
0.14881315449362648,0.3044009592006291
0.17871140922261194,0.56074092673364
0.48942442117469515,0.2778801218970604
0.6459333556366776,0.689599078336267
0.1675722728857566,0.26505005631489653
0.08719165416302743,0.25265787305421133
0.21954589297273824,0.4847683895479067
0.5064433336880707,0.6266038032548785
0.3184582103717772,0.327200699525093
0.15401740747267292,0.7640972528721871
0.20607868473290186,0.4756641919271624
0.36156850290241926,0.26730841003541234
0.33084249867637117,0.44154986160539206
0.8478417609385588,0.6801869234509316
0.5786544414648952,0.18433619920682004
0.2111207632194241,0.17910967833416444
0.14920535976843272,0.2897320631813769
0.5614620726940736,0.6089994748607593
0.687715791455939,0.08881035812133559
0.2360655279261999,0.5782893886881418
0.5341798151283002,0.24363419568236944
0.4317775116271461,0.16652211647855528
0.2004127760214285,0.14911464995837767
0.9230573308839664,0.4808905461144528
0.6990549195918301,0.4962859880583038
0.4092893866459256,0.3043308424522124
0.8036853201647284,0.3568846426389412
0.19064429517759715,0.7686259297886538
0.8095429638630911,0.8129273578579606
0.49372942033410205,0.7906290417026397
0.3597147065175905,0.29157547950766255
0.17326335783923538,0.21322611824911603
0.570060017520206,0.6122767716929374
0.0993320210286261,0.2758595026528676
0.35790005481875464,0.7266269516401687
0.14799705113377035,0.3148356772036067
0.3264096997190608,0.5369339908560562
0.48243448088769075,0.7618255762812673
0.1636591716280264,0.34998905757290993
0.2043574508448625,0.13561616550862526
0.1494290393380833,0.2876428811665102
0.43725260630478974,0.24316973153751809
0.35308899598224674,0.7349947371601583
0.08888330550014581,0.7970818161042706
0.6313171462282768,0.8081330468085023
0.1722925910086296,0.25158805775853527
0.07797295543963756,0.7829749790634424
0.27759763635136986,0.7680784588911936
0.40026616777299023,0.3410418600760448
0.7527196009883032,0.5033111445738611
0.4088221108948966,0.33555645524030486
0.3006411466538082,0.40271208802530806
0.00831135992078937,0.7451895940827248
0.06209046928325274,0.43555470100683413
0.10831333290627693,0.6355874871758952
0.38957038569445934,0.21115200864848563
0.04099873896231796,0.30806689590750347
0.26108501091901976,0.7495330077980635
0.5135569229403565,0.3738505035914611
0.02271932693554255,0.5911034472203622
0.33216777224889726,0.4855435318543748
0.25110701197581864,0.5924311374939998
0.1758758808077215,0.46418333919842847
0.33015023457093495,0.6631907548026779
0.0959084782216281,0.5453363148376131
0.8040784652957592,0.8645929993272299
0.2701599628256347,0.24937981687155478
0.1975079019394765,0.23643725990409215
0.3094479775496734,0.29462419430151876
0.4386864693382362,0.14357095091578947
0.2936324105490756,0.22628840745642373
0.212869946351186,0.34166242042925704
0.3339477816198688,0.3105154038325304
0.2591987037901613,0.17957611124846945
0.8663046768897547,0.5819019020023285
0.12703018591229634,0.6623303233403999
0.29124251203545,0.7815817436857784
0.35215010789097856,0.2740711156074631
0.19378950973417244,0.7231041172137432
0.4828068097221667,0.4743203304582433
0.26067631799957147,0.7396104816137556
0.2938998451329908,0.4929197100073177
0.5075184562247753,0.354332898572216
0.5309823123664184,0.7673161783109759
0.2074103735071484,0.7861933085948829
0.19264049779127823,0.28390814409940346
0.049403292459827323,0.720202303178131
0.5997052892416761,0.7891655880532163
0.4422946135085116,0.5678373706690006
0.31084286032470454,0.7592430188582209
0.4339767725137186,0.3100954103647561
0.4586022117727204,0.7814446906340848
0.1683904900071979,0.773325235656027
0.4253881595922356,0.3550243956228616
0.4217088766554449,0.1779938618248234
0.1531175996210545,0.6115189972161275
0.38231715949703676,0.7568982984799904
0.35604500972957487,0.213588989385148
0.18610943046926157,0.39872432099340643
0.47577050591875814,0.15267229022420187
0.317379664724497,0.7339479671297205
0.31858678469324403,0.3373741413958127
0.14091416876375817,0.7706577470593892
0.2683511495748264,0.20988000680215
0.07797731082103372,0.7504452941011762
0.38678838660649584,0.16844229005970202
0.6028764989890539,0.3821945016620654
0.12977853146761117,0.4914049761561576
0.3424981835970739,0.7248893939740528
0.2558460675589109,0.39161441118852497
0.3010035878500011,0.7408306433428443
0.4242025097750695,0.2617558705733833
0.15588002932710743,0.14602457486847134
0.13470173909910382,0.1250522593341894
0.1837841037341031,0.2791756215267757
0.27847860031846017,0.2834446516553699
0.45651100208291284,0.263891110308391
0.26351497939350627,0.27253154673702873
0.2307472148814389,0.3488278900844981
0.18486422533284622,0.255876644303842
0.11259815864490191,0.12332132457282165
0.17621043502169145,0.7682726569847158
0.4279821453576765,0.20769125740319672
0.12379260201755636,0.19774965543631454
0.2460970990239925,0.5236090557888662
0.08296740171605994,0.37672996710709566
0.16267016590644043,0.14537983048803804
0.17545556155320338,0.3841134015740635
0.15213721326210333,0.27060502238883427
0.3550618283472057,0.3086995556990414
0.24302353647517652,0.4261335015016539
0.5426954225714156,0.7573427100096274
0.5873269690574769,0.8278766171956551
0.03961345521770759,0.33412006866694943
0.08428990977211719,0.3408055080845291
0.06901833695364028,0.5479105163065878
0.10417296285411368,0.3446142357954144
0.7257406664861918,0.8034390808503591
0.6872148259785059,0.10056297895879908
0.4094702694520712,0.5488240596028652
0.2970543981584045,0.23395018605771592
0.2297640378648916,0.3336437134954099
0.16363343360683272,0.5452702632622547
0.11022477442407677,0.3864285111222101
0.2545459501830322,0.2761519534178892
0.33583897180571753,0.7778011434137435
0.06727056591869139,0.62580545382128
0.09837042151367346,0.30428760937237054
0.2700717998835871,0.3410925245322486
0.1927739437410768,0.7366168375643514
0.6009421812359791,0.31539325909011945
0.13540863931727154,0.44563438345709844
0.1919335030563926,0.2617068790710866
0.45693832072399504,0.2567900429454309
0.10995169426218684,0.2507842050184165
0.2272370717008839,0.4522952862483615
0.3841413924945258,0.1650667908188294
0.17208225802090726,0.3949820220437421
0.3579868302660584,0.37427473237173425
0.14967708262428298,0.2435327011936561
0.4427231134608806,0.3021236068790994
0.3173600266864672,0.3923460799542278
0.39717334022383277,0.11814629026220189
0.16198411395417833,0.23596732746008403
0.19853936579250853,0.24919421799770053
0.2418770374795533,0.1878376481256421
0.23924719168984654,0.2814139437794586
0.2879719068472989,0.22146345357607797
0.1614560554153195,0.7804923935453415
0.13212238823827308,0.19651796452277567
0.3373087950892411,0.27733801022738985
0.11554739309434717,0.19640253860542103
0.19623068535386928,0.43031841133606075
0.08270524802048383,0.26824857924155227
0.23524961484776805,0.22317906947005675
0.10318316564078217,0.7700467427032041
0.0866853476965889,0.32055075112885323
0.27972180230138805,0.4186578141213099
0.16765212131402746,0.17598110415572296
0.05570078522328594,0.7074867408842083
0.3813846094716049,0.15754039703390932
0.5459457368150207,0.635876782081132
0.45545702324165727,0.24740827900527007
0.18319679433797192,0.38388407352105236
0.14352190416526797,0.2866012241725248
0.07435511652901586,0.387827903398983
0.4275334748341545,0.13894403388922502
0.29391347309812643,0.7360998834030145
0.1078302304024526,0.2694136262265559
0.6061994365736727,0.5401298261786
0.35746601048498977,0.14950871721710787
0.5187184246017251,0.7547562683299517
0.340835514032703,0.1741834238591784
0.21000295652738185,0.24371070265836509
0.16301498003341183,0.6103933360602153
0.48549426190381306,0.19180479505863315
0.1136038162996962,0.30614063292180277
0.18629098498124594,0.6954152266450381
0.29075324725945784,0.3939262858955759
0.18491883515453228,0.34846221852576703
0.3419069688121707,0.27509989325192125
0.46448110479866966,0.20761325609435335
0.13929114047878208,0.7817166768838868
0.12045520504394922,0.8029008204611141
0.22530062014157398,0.6354603877407479
0.20599185126476222,0.7678461752257624
0.3070567219763721,0.3658311142218607
0.359239946647195,0.23602295000101292
0.15656733716451782,0.7939768588244533
0.27508866882078065,0.746340699741002
0.21533422777497205,0.22541682833564253
0.24202682424676972,0.2514886312316371
0.11379326128780234,0.3301447586730248
0.5226338903255636,0.7401874113862331
0.1386787858951867,0.34147570081759043
0.3599131168335811,0.7450117742519079
0.10920871636332298,0.20246884493334202
0.33771140390697435,0.37044177513828763
0.14477846359089808,0.5764890093243077
0.34426311686673555,0.14859381888253953
0.09073299424203166,0.27895183042395055
0.2710439873075865,0.36758920220704944
0.11249092305861036,0.3990288842179522
0.12190370521979735,0.3290440625545647
0.46634279313390703,0.5983712162625354
0.19044748578477785,0.19643088079328952
0.2569440935592757,0.32745701595828636
0.22129645841238382,0.6126996952223603
0.279052661109359,0.2865924169418015
0.09825400586751712,0.36159416575696046
0.25355995378501567,0.322880354030277
0.15794019480250507,0.2540272666035168
0.4749728163764028,0.11320628028904851
0.3803094817387238,0.23049634257899984
0.1155620560559624,0.3247845761154889
0.04477547921562986,0.2084499500290598
0.4454096964333104,0.5452292149462618
0.36493727666013204,0.5186205766062885
0.3645520000035602,0.739377260148238
0.23394791658414915,0.3368383659819443
0.10215719183920205,0.3285647344416176
0.5147734255168774,0.23751208734930357
0.6006482569427674,0.19652009741531684
0.50831492976319,0.1945045620557964
0.12050779845956713,0.32474506184329577
0.5290032481580523,0.4882966774366313
0.2701440574946693,0.46455274009087977
0.16847378435834146,0.29964927500338695
0.14959298546332742,0.40410578977197337
0.3794440417197783,0.28959792457613115
0.32164221458840164,0.7569069860641588
0.35798585855204096,0.20579810956473987
0.40405581512552213,0.1501488944452294
0.3000136510098701,0.3825142493195558
0.21548139409256448,0.7545583211935734
0.2929337943251517,0.34675748593625294
0.1457337463661131,0.7776152938213758
0.17049599697601697,0.3336198405830394
0.4132961079894168,0.19770478230139696
0.47966064804461456,0.3293023255750366
0.17119931865395732,0.3216847236649683
0.33262087784016475,0.21584516424878555
0.40443708322625205,0.37805617588301565
0.14009112596631493,0.2803853069333092
0.21450900647006527,0.6809997783022385
0.20724352039777197,0.36032555404753525
0.3063012030611301,0.308836890408239
0.15152858953418183,0.3762062156652944
0.4605565475977271,0.733126401814465
0.21371054499927797,0.7661546286205343
0.3360145139168814,0.39642008582832855
0.24481863066700424,0.32891441505569385
0.36756260527248863,0.2771368109677179
0.2712163070903276,0.27843611015487935
0.1629106202044664,0.23909051317679225
0.15060574591940978,0.3973356751678867
0.10684493940792189,0.7299458082334754
0.28686326244484767,0.4188109102084717
0.16002188419252422,0.2534904486996728
0.0785106074640892,0.639588693680544
0.5728626683018724,0.3843824282613061
0.17824568127066232,0.3074770065142653
0.36084220230619324,0.7396087161212229
0.3594344313268689,0.668498970308966
0.16918801831421337,0.13407758018308263
0.12003707387054417,0.7512078906397089
0.12385398955329137,0.33821082711733946
0.9167407243560136,0.9108389659470699
0.12078210411357511,0.2193913836408706
0.31078774608390536,0.28039369676122744
0.20066658167547458,0.2142188699245877
0.31930645962176857,0.7307199838764714
0.477280895014482,0.21340243684754368
0.24178838114911247,0.3895292358468963
0.2161918907067233,0.38715634783274144
0.5117322245614483,0.7526112626365348
0.22606742501123184,0.5402555310335312
0.18722096754841286,0.3621293302858169
0.11943675356554724,0.21564063445531081
0.3949868333881915,0.4859413446248411
0.200917255213329,0.3616159421324514
0.4337709703199721,0.16036885587882369
0.28731203397073146,0.32767186633229894
0.30777248995209133,0.284887627808721
0.40011599664609543,0.2527933531494619
0.2088597711299435,0.26954048471698794
0.016054370447113685,0.3922920759795365
0.3120312920945059,0.29711230719834525
0.20707065668291916,0.2666279742162308
0.11860057612607434,0.2854862577485406
0.5229490807663085,0.5549538986625497
0.5745188984249608,0.21224667512114326
0.8783578919300667,0.21984832092502976
0.1342854417495244,0.5998569209694848
0.20645351916850757,0.2773264368514345
0.15245668792034317,0.21783048593253865
0.2556877685843899,0.6590461982543574
0.47538355724596926,0.7630793330792874
0.47071186271094745,0.21814272444974478
0.152314090684191,0.792393261045269
0.13644156732915197,0.2054985655736045
0.20186430290963814,0.21619759858431217
0.10919168074200011,0.33369976742678575
0.25679392725042116,0.27392811110880744
0.33916957394117114,0.7713613546196385
0.24515735860440804,0.27266976853991787
0.06281776858114499,0.33184292981487556
0.11803270632221516,0.40052884325702637
0.25395303558789173,0.2760513097913778
0.19768424434936474,0.19516075696096277
0.1556790685656875,0.38309916767909485
0.1375028797544491,0.19805603267102093
0.5094322369200557,0.6311204958045982
0.18162914817079437,0.31339355602840313
0.14596149186974103,0.320533988077578
0.07225155579417844,0.7947352470262798
0.12876427053165024,0.2061139717854867
0.40669502187054263,0.2705726567184451
0.4944379591150642,0.614693564146708
0.28425902559150723,0.21742734672626707
0.232070944498862,0.22189918611554488
0.24340182965652268,0.6208243177978584
0.11003719444564125,0.3842775746849977
0.3230875877429503,0.3952844952758572
0.19261921809009683,0.2938230052604514
0.15477017276025712,0.5453545824552218
0.14166146743938884,0.3422768818972494
0.2969155203053568,0.21459510467888104
0.19775324452319099,0.6120597663568513
0.26636945045054744,0.6810388602313011
0.11757522975797353,0.527288736601273
0.07963671087409595,0.3067939159954242
0.06886800609450297,0.8093569565666113
0.11951981670502661,0.7790595711471483
0.4099855834855846,0.22430682363396623
0.11421777244614881,0.12497516074276248
0.013910285091270968,0.5795444939934881
0.1704739720299547,0.3360257865259251
0.19816487224832463,0.3348401095786141
0.18253666034133462,0.2893575899779773
0.26940775788366966,0.5324603337248213
0.27724845837856704,0.39396924447400394
0.300348630687655,0.28374825844420193
0.35716077423722775,0.35281098486636114
0.23617993874761656,0.41393054321477146
0.6036015132036014,0.16271052766656888
0.14933091555384076,0.19784776684609634
0.22613536734807035,0.32607111214835843
0.14050300947081087,0.33503446107573137
0.47377904000065335,0.3762213472827444
0.772740317215289,0.8615607253705603
0.25813030328158587,0.3432056999769488
0.4074949189294402,0.22124668773693656
0.17008153207831608,0.32723802411999797
0.13024563167465092,0.33750929030150517
0.14118512851022505,0.40547991114831033
0.16084795797218385,0.40725515110405847
0.4950364187604515,0.37626254046833163
0.8322203125879704,0.8795714595116109
0.8168258933015677,0.1362374926178316
0.345046866070967,0.7718368631236299
0.23548164834778576,0.4127733210492996
0.40965652435405386,0.48548730299802195
0.5602360711511444,0.7434007400837844
0.3053337902733309,0.3766269467998155
0.13538204875035129,0.7002630824252694
0.09252740322998664,0.4407841273320661
0.25372677659331094,0.6912814546257152
0.16301758480481207,0.7731150112155948
0.13938137173875842,0.7546472121846066
0.14066255419026183,0.13448046112023457
0.3241643252722526,0.24569893744749552
0.44567273186876344,0.20191369656028424
0.5852521734053487,0.5743999066748121
0.4056234320877372,0.3324382655980806
0.35396482736938234,0.2946769904587404
0.2025456282312206,0.15013536427357121
0.5272398218088453,0.5282355394115403
0.3999625226680481,0.762192323058789
0.4063700040180334,0.5341559195638923
0.4758121886419599,0.14372165204386655
0.21969798146207034,0.4192177274836054
0.2645262472912701,0.7455947603421994
0.18829394166421157,0.39290976145688167
0.14779290237682777,0.3205613547963763
0.28148228205646253,0.7114343628461957
0.2023025907043148,0.1644314495486113
0.16793944138918931,0.3864116182480386
0.24782064332673787,0.42510280392167354
0.49136384629804747,0.6240962002043261
0.2678741832616367,0.741916562789194
0.15741993279515298,0.6919504955530099
0.5830957770737681,0.30133031776640645
0.6877930055471025,0.17451257505394902
0.2761211713935873,0.7591070782170178
0.9352659286208014,0.42934043288572366
0.4144528742914102,0.2734564392167845
0.2976648079166636,0.5874099329649045
0.2442089715297404,0.47018197619873625
0.11055254555437828,0.6856445830022344
0.23033391134320602,0.2678441028231468
0.36454095459075814,0.21267684397326211
0.16301012907957987,0.27884007461439836
0.07101539981211562,0.39587954125322994
0.2854087940071795,0.26925345371925224
0.39050563757029033,0.7891292887642822
0.09788069203726699,0.15284271161214505
0.47306018411508594,0.6739464383599347
0.32607767423565626,0.714420537241417
0.2913796179779102,0.6739199389062753
0.46506117114875817,0.5341212508245659
0.23796844943034698,0.725119644731918
0.09801260514794542,0.38588852667973705
0.1083201914102843,0.2774683484711064
0.8987763153610226,0.20726528476254835
0.14871298592747664,0.3865511253872142
0.3139346567874786,0.733882186092502
0.10951358061691854,0.3557019312698047
0.194413381415094,0.41203190833737824
0.5769606502213894,0.1279750484053442
0.6669918593660814,0.3395087932670087
0.25078487956038503,0.7233718200533557
0.1988535605440718,0.32714599032136704
0.2176088843058464,0.39164240048400406
0.18660730293785158,0.16327317655440338
0.19134215887476896,0.5910765175934873
0.3638928263350385,0.7387532742857263
0.11569915415152907,0.27361605633866715
0.2940437853745575,0.2669403208752323
0.7889262738374704,0.3271731412518464
0.2511612709441357,0.252959927735356
0.18819497615743708,0.5557468540977714
0.30704359895773836,0.2972731778976188
0.13932453310568643,0.21323747188989078
0.1398913832659099,0.27138664758148934
0.32762446728597255,0.26272178133378415
0.17628186411001162,0.31558689332845946
0.18977245328120054,0.27120634745890254
0.4203128984217471,0.23090924667137275
0.19383910527339818,0.7698492506823175
0.4072173346016309,0.3241535623672774
0.09809248226720656,0.3425998803608517
0.43582053476970717,0.1973982683179389
0.22853909125336877,0.28512790659514936
0.19744889689819306,0.19527299314993424
0.13432979701578712,0.29068085830969476
0.11177844580944642,0.1727633120528942
0.057749470427971676,0.7213593172595835
0.11223451746238358,0.7822988427652137
0.21143545450009057,0.7614533341049519
0.14439259364787396,0.17526929224961463
0.23310396264394925,0.7591202542039258
0.5589706451335059,0.7019224483735288
0.634842343430187,0.25596578208769605
0.19544966287273063,0.2689513955757434
0.15907514194577987,0.2386439424059844
0.38136563279870656,0.22759711211234357
0.5228746886478628,0.19431439427161976
0.08714040808348791,0.4974185065801029
0.25214604588767675,0.5378891261410668
0.24653187101344248,0.7608299666265365
0.1549316782454646,0.7813476191451478
0.40528534435640295,0.18976481687472183
0.5479506896499041,0.6017502014191933
0.47372001359391264,0.19908823515348836
0.2443977814969267,0.48979216629808603
0.3008375136276893,0.1745247531041192
0.13205844367070238,0.5192897943553116
0.19496923061827875,0.45601669079118917
0.2921015392128822,0.27493020286990705
0.1951956304357741,0.20904334889927764
0.14352190416526797,0.28660122417252487
0.35657422610063216,0.1748553663707061
0.49845104435426796,0.1794690845171452
0.5357344780201652,0.3832040159040367
0.8131575573076364,0.21460707733473194
0.3809688063285274,0.7487003953242657
